timestamp,ul_delay,dl_delay,lost_packets,rsrp,transfer_protocol,ulrx_cell,cell_id
2021-05-19 16:18:18,0.00704657,0.0118412999999999,1,-87.361,1,409914,1
2021-05-19 16:18:19,0.00659438,0.00788894,0,-87.2007,1,423286,1
2021-05-19 16:18:20,0.00690798,0.00848881,0,-87.0413,1,411144,1
2021-05-19 16:18:21,0.0066001,0.00789096,0,-86.8829,1,424516,1
2021-05-19 16:18:22,0.00691677,0.00807192,0,-86.726,1,409914,1
2021-05-19 16:18:23,0.00658123,0.00808348,0,-86.5707,1,423340,1
2021-05-19 16:18:24,0.00703508,0.00835254,1,-86.4175,1,409860,1
2021-05-19 16:18:25,0.00658751,0.00789096,0,-86.2667,1,423286,1
2021-05-19 16:18:26,0.00690798,0.00848881,0,-86.1187,1,411144,1
2021-05-19 16:18:27,0.00658294,0.00789096,0,-85.9745,1,424516,1
2021-05-19 16:18:28,0.00596987,0.00945654,0,-86.0106,1,409914,1
2021-05-19 16:18:29,0.00578363,0.00399199,1,-86.0765,1,423340,1
2021-05-19 16:18:30,0.00592562,0.00389489,0,-86.1587,1,411090,1
2021-05-19 16:18:31,0.00578706,0.00399199,1,-86.2564,1,423340,1
2021-05-19 16:18:32,0.0059197,0.0038948999999999,0,-86.3686,1,409860,1
2021-05-19 16:18:33,0.00578559,0.0044446999999999,1,-86.4942,1,424570,1
2021-05-19 16:18:34,0.0059197,0.00399787,0,-86.6323,1,409860,1
2021-05-19 16:18:35,0.00578363,0.00399199,1,-86.7816,1,423340,1
2021-05-19 16:18:36,0.00592562,0.00389489,0,-86.941,1,411090,1
2021-05-19 16:18:37,0.00578706,0.00399199,1,-87.1093,1,423340,1
2021-05-19 16:18:38,0.00592265,0.00567268,0,-87.2856,1,409860,1
2021-05-19 16:18:39,0.00578217,0.00399199,1,-87.4686,1,424570,1
2021-05-19 16:18:40,0.0059197,0.00399787,0,-87.6575,1,409860,1
2021-05-19 16:18:41,0.00578363,0.00399199,1,-87.8512,1,423340,1
2021-05-19 16:18:42,0.00592562,0.00389489,0,-87.6405,1,411090,1
2021-05-19 16:18:43,0.0057802,0.00444471,1,-87.5176,1,423340,1
2021-05-19 16:18:44,0.0059197,0.0038948999999999,0,-87.5181,1,409860,1
2021-05-19 16:18:45,0.00578217,0.00399199,1,-87.5318,1,424570,1
2021-05-19 16:18:46,0.0059197,0.00399787,0,-87.5585,1,409860,1
2021-05-19 16:18:47,0.00578363,0.00399199,1,-87.5981,1,423340,1
2021-05-19 16:18:48,0.00592562,0.00578378,0,-87.6503,1,411090,1
2021-05-19 16:18:49,0.00578706,0.00399199,1,-87.7145,1,423340,1
2021-05-19 16:18:50,0.0059197,0.0038948999999999,0,-87.7904,1,409860,1
2021-05-19 16:18:51,0.00578217,0.00399199,1,-87.8773,1,424570,1
2021-05-19 16:18:52,0.0059197,0.00399787,0,-87.9747,1,409860,1
2021-05-19 16:18:53,0.00579907,0.0044446999999999,1,-88.0819,1,423340,1
2021-05-19 16:18:54,0.00592562,0.00389489,0,-88.1982,1,411090,1
2021-05-19 16:18:55,0.00578706,0.00399199,1,-88.323,1,423340,1
2021-05-19 16:18:56,0.0059197,0.0038948999999999,0,-88.4553,1,409860,1
2021-05-19 16:18:57,0.00578217,0.00399199,1,-88.5947,1,424570,1
2021-05-19 16:18:58,0.00693449,0.00399787,0,-88.541,1,409860,1
2021-05-19 16:18:59,0.00591399,0.00786804,0,-88.3269,1,423340,1
2021-05-19 16:19:00,0.00697887,0.00808007,1,-88.1118,1,409860,1
2021-05-19 16:19:01,0.00687263,0.00788423,2,-87.896,1,423232,1
2021-05-19 16:19:02,0.00708106,0.00853543,0,-87.6799,1,411198,1
2021-05-19 16:19:03,0.00708235,0.00805991,3,-87.4639,1,423286,1
2021-05-19 16:19:04,0.00694916,0.00777689,0,-87.2485,1,411144,1
2021-05-19 16:19:05,0.00591056,0.0078741,0,-87.0343,1,423340,1
2021-05-19 16:19:06,0.00703212,0.00808007,1,-86.8219,1,409860,1
2021-05-19 16:19:07,0.00682272,0.0078745,2,-86.6119,1,423232,1
2021-05-19 16:19:08,0.00706933,0.00853543,0,-86.4053,1,411198,1
2021-05-19 16:19:09,0.00688984,0.0078741,3,-86.2028,1,423232,1
2021-05-19 16:19:10,0.0069315,0.0080799,0,-86.0055,1,411198,1
2021-05-19 16:19:11,0.00590198,0.0078741,0,-85.8142,1,423340,1
2021-05-19 16:19:12,0.00688715,0.00808007,1,-85.6302,1,409860,1
2021-05-19 16:19:13,0.00684023,0.00805385,1,-85.4546,1,424516,1
2021-05-19 16:19:14,0.00691382,0.00777689,0,-85.2887,1,409914,1
2021-05-19 16:19:15,0.0073494,0.00787006,3,-85.2,1,423232,1
2021-05-19 16:19:16,0.00704587,0.0080799,0,-85.2247,1,411198,1
2021-05-19 16:19:17,0.00590198,0.0078741,0,-85.2575,1,423340,1
2021-05-19 16:19:18,0.00688715,0.00949673,1,-85.2982,1,409860,1
2021-05-19 16:19:19,0.00689845,0.00786804,2,-85.3467,1,423232,1
2021-05-19 16:19:20,0.00709573,0.0080799,0,-85.4028,1,411198,1
2021-05-19 16:19:21,0.00689157,0.0078741,3,-85.46600000000001,1,423232,1
2021-05-19 16:19:22,0.0069315,0.0080799,0,-85.5362,1,411198,1
2021-05-19 16:19:23,0.00591568,0.00805388,2,-85.613,1,423286,1
2021-05-19 16:19:24,0.00688137,0.00836535,0,-85.6962,1,409914,1
2021-05-19 16:19:25,0.00695697,0.00788423,2,-85.7853,1,423232,1
2021-05-19 16:19:26,0.00691391,0.00853543,0,-85.88,1,411198,1
2021-05-19 16:19:27,0.0073494,0.00787006,3,-85.9799,1,423232,1
2021-05-19 16:19:28,0.00661479,0.0124132,0,-86.0848,1,411198,1
2021-05-19 16:19:29,0.00594833,0.00686667,2,-86.1941,1,423286,1
2021-05-19 16:19:30,0.00649916,0.00677893,0,-86.3076,1,411144,1
2021-05-19 16:19:31,0.00594146,0.00687513,2,-86.425,1,423286,1
2021-05-19 16:19:32,0.00655689,0.00677893,0,-86.5458,1,409914,1
2021-05-19 16:19:33,0.00586242,0.0071007,3,-86.6698,1,423286,1
2021-05-19 16:19:34,0.00646681,0.00700017,0,-86.7966,1,411144,1
2021-05-19 16:19:35,0.00594318,0.00686507,2,-86.926,1,423286,1
2021-05-19 16:19:36,0.00651092,0.00677893,0,-87.0576,1,411144,1
2021-05-19 16:19:37,0.00588819,0.00687714,2,-87.1911,1,423286,1
2021-05-19 16:19:38,0.00649199,0.00833448,0,-87.3264,1,409914,1
2021-05-19 16:19:39,0.00587454,0.00686869,2,-87.4434,1,424516,1
